,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_mean,Atomic Number_mad,Atomic Volume_wtavg,Atomic Weight_wtavg,Boiling Temperature_wtavg,Periodic Table Column_mean,Periodic Table Column_mad,Covalent Radius_wtavg,Density_wtavg,Dipole Polarizability_wtavg,Electron Affinity_wtavg,Electronegativity_wtavg,Fusion Enthalpy_wtavg,GS Bandgap_wtavg,GS Energy_wtavg,Heat Capacity (Mass)_wtavg,Heat Capacity (Molar)_wtavg,Heat Fusion_wtavg,First Ionization Energy_wtavg,Second Ionization Energy_wtavg,Third Ionization Energy_wtavg,Fourth Ionization Energy_wtavg,Fifth Ionization Energy_wtavg,Sixth Ionization Energy_wtavg,Seventh Ionization Energy_wtavg,Eighth Ionization Energy_wtavg,IsAlkali_mean,IsAlkali_mad,IsDBlock_mean,IsDBlock_mad,IsFBlock_mean,IsFBlock_mad,IsMetal_mean,IsMetal_mad,IsMetalloid_mean,IsMetalloid_mad,IsNonmetal_mean,IsNonmetal_mad,Melting Temperature_wtavg,Mendeleev Number_mean,Mendeleev Number_mad,Number d-shell Unfilled Electrons_mean,Number d-shell Unfilled Electrons_mad,Number d-shell Valance Electrons_mean,Number d-shell Valance Electrons_mad,Number f-shell Unfilled Electrons_mean,Number f-shell Unfilled Electrons_mad,Number f-shell Valance Electrons_mean,Number f-shell Valance Electrons_mad,Number p-shell Unfilled Electrons_mean,Number p-shell Unfilled Electrons_mad,Number p-shell Valance Electrons_mean,Number p-shell Valance Electrons_mad,Number s-shell Unfilled Electrons_mean,Number s-shell Unfilled Electrons_mad,Number s-shell Valance Electrons_mean,Number s-shell Valance Electrons_mad,Number Unfilled Electrons_mean,Number Unfilled Electrons_mad,Number Valence Electrons_mean,Number Valence Electrons_mad,Polarizability_wtavg,Periodic Table Row_mean,Periodic Table Row_mad,Zunger Pseudopotential (d)_mean,Zunger Pseudopotential (d)_mad,Zunger Pseudopotential (p)_mean,Zunger Pseudopotential (p)_mad,Zunger Pseudopotential (pi)_mean,Zunger Pseudopotential (pi)_mad,Zunger Pseudopotential (s)_mean,Zunger Pseudopotential (s)_mad,Zunger Pseudopotential (sigma)_mean,Zunger Pseudopotential (sigma)_mad,phi_mean,phi_mad,Conductivity_wtavg,Measured Conversion,Element Dictionary,kmeans
90_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,10.0,400.0,2540.703518,0.93,0.019572999,3.0,3.0,46.666666666666664,20.22222222222222,60.38674387375001,71.6812875,1931.875,6.0,3.3333333333333335,187.8125,5645.125,34.4475,70.94375,1.165,11.873125,0.0,-3.05691527975,0.6071875,28.410000000000004,11.873125,5.3968449750000005,24.77,36.133875,45.6825,61.995,74.55000000000001,88.17,116.16,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,928.8975,39.666666666666664,24.444444444444446,2.0,1.3333333333333333,4.666666666666667,3.1111111111111107,0.0,0.0,4.666666666666667,6.222222222222222,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.6666666666666665,1.1111111111111112,10.666666666666666,8.222222222222221,34.4475,5.0,0.6666666666666666,0.4486666666666667,0.05244444444444444,1.6926666666666665,0.30488888888888876,0.41100000000000003,0.13266666666666668,1.2816666666666665,0.1722222222222222,2.9743333333333335,0.4771111111111111,4.3999999999999995,1.4333333333333336,111.75,0.332421601,"dict_items([('Ru', 1), ('Ir', 3.0), ('K', 12)])",1
56_300_0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,300.0,1934.7254899999998,1.072858287,0.022414884,3.0,3.0,27.666666666666668,10.888888888888891,63.949031223750005,46.967225,1546.5,3.6666666666666665,2.888888888888889,192.5,2382.0,36.83916666625,49.25875,1.0150000000000001,7.6425,0.0,-2.216025176625,0.678375,28.448625000000003,7.6425,4.939704975,27.301465,44.2773875,54.091249999999995,72.5575,88.14750000000001,104.07000000000001,134.565,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,717.6475,22.0,22.666666666666668,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,36.83916666625,4.333333333333333,0.44444444444444436,0.3866666666666667,0.04222222222222224,1.763333333333333,0.25777777777777766,0.4283333333333334,0.12111111111111113,1.335,0.13666666666666663,3.098333333333333,0.3944444444444444,3.4,1.3333333333333333,116.625,0.6971633009999999,"dict_items([('Ru', 2), ('Ca', 2.0), ('K', 12)])",1
38_300_1,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2055.173267,1.142721218,0.011298785,3.0,3.0,29.333333333333332,9.777777777777777,60.108470870000005,48.824730625,1618.625,5.333333333333333,2.8888888888888893,187.875,3122.0,34.7975,48.9625,1.08375,8.18875,0.0,-3.1000546372500004,0.6573749999999999,28.497500000000002,8.18875,5.104812475,27.7725,42.12175,52.082499999999996,71.045,86.50000000000001,103.070375,140.4725,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.1475,37.0,22.666666666666668,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,3.3333333333333335,1.5555555555555554,5.333333333333333,2.8888888888888893,34.7975,4.333333333333333,0.44444444444444436,0.35000000000000003,0.07999999999999999,1.6133333333333333,0.35777777777777775,0.38833333333333336,0.14777777777777779,1.2249999999999999,0.20999999999999996,2.8383333333333334,0.5677777777777777,4.033333333333334,1.1888888888888889,92.47625,0.46879234700000005,"dict_items([('Ru', 2), ('Mn', 2.0), ('K', 12)])",1
15_450_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,2092.910448,1.005633803,0.005548125,3.0,3.0,30.666666666666668,8.88888888888889,60.1692463325,52.245975,1803.3125,6.666666666666667,3.7777777777777772,187.875,3518.875,34.606875,62.693749999999994,1.14625,9.836875000000001,0.0,-2.7771895053750004,0.6364375,28.238750000000003,9.836875000000001,5.118489975,28.133275,41.9951875,49.26875,66.9825,80.98750000000001,96.8575,126.535,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,826.0706250000001,41.0,25.333333333333332,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.3333333333333333,6.666666666666667,3.7777777777777772,34.606875,4.333333333333333,0.44444444444444436,0.33499999999999996,0.10000000000000002,1.5899999999999999,0.3733333333333333,0.40166666666666667,0.13888888888888887,1.1883333333333332,0.23444444444444443,2.778333333333333,0.6077777777777776,4.033333333333334,1.1888888888888889,123.875,0.9856241659999999,"dict_items([('Ru', 3), ('Cu', 1.0), ('K', 12)])",1
44_300_0,0.0,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,300.0,2109.974874,1.00752587,0.01169539,5.0,3.0,29.0,10.0,60.093499995,48.456987500000004,1694.875,5.0,2.6666666666666665,187.875,3080.75,35.0725,57.0,1.0975000000000001,9.200000000000001,0.0,-3.1606985485,0.653625,28.126250000000002,9.200000000000001,5.021373725,27.8782125,41.78325,51.8275,70.6775,85.87936250000001,108.1925,139.2475,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,850.7725,36.0,22.0,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.0725,4.333333333333333,0.44444444444444436,0.35666666666666663,0.07111111111111112,1.6600000000000001,0.32666666666666666,0.4083333333333334,0.13444444444444445,1.2516666666666667,0.1922222222222222,2.9116666666666666,0.5188888888888888,4.1000000000000005,1.2333333333333334,103.5625,0.352000575,"dict_items([('Ru', 2), ('Cr', 2.0), ('K', 12)])",1
42_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,400.0,1992.775,1.0743310209999999,0.0,6.0,3.0,30.333333333333332,9.11111111111111,59.785381493125,46.6456125,1647.8125,6.333333333333333,3.555555555555556,184.625,3085.375,34.2975,63.631249999999994,1.110625,7.440625,0.0,-2.4377552397500004,0.665875,28.591875,7.440625,5.147991225,28.1766575,42.732,55.97624999999999,76.25625,94.80000000000001,113.1075,146.535,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,739.335,40.0,24.666666666666668,1.6666666666666667,1.111111111111111,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.3333333333333335,1.1111111111111112,6.333333333333333,3.555555555555556,34.2975,4.333333333333333,0.44444444444444436,0.3383333333333334,0.09555555555555555,1.61,0.36000000000000004,0.395,0.14333333333333334,1.215,0.2166666666666667,2.8249999999999997,0.5766666666666665,4.283333333333334,1.3555555555555554,101.23125,1.0,"dict_items([('Ru', 1), ('Ni', 3.0), ('K', 12)])",1
86_400_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,2111.275,0.93,0.01356044,3.0,3.0,35.0,10.666666666666666,60.5194928975,53.952475,1940.875,5.0,2.6666666666666665,189.75,3473.25,35.2225,57.949999999999996,1.1600000000000001,11.26,0.0,-3.3282474522500003,0.628875,28.215000000000003,11.26,5.062113725000001,27.8375,41.304500000000004,51.482499999999995,68.80624999999999,83.15345,103.878,134.10999999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,940.2725,36.333333333333336,22.222222222222218,2.6666666666666665,1.777777777777778,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6666666666666665,1.777777777777778,5.0,2.6666666666666665,35.2225,4.666666666666667,0.44444444444444436,0.4366666666666667,0.04444444444444443,1.7033333333333331,0.2977777777777777,0.40166666666666667,0.13888888888888887,1.3016666666666667,0.15888888888888894,3.0050000000000003,0.4566666666666667,4.1000000000000005,1.2333333333333334,108.75,0.171749485,"dict_items([('Ru', 2), ('Mo', 2.0), ('K', 12)])",1
29_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,1825.8875,1.1563007029999999,0.005739581999999999,6.0,3.0,34.0,10.0,61.493200766875006,53.830965625000005,1829.4375,4.0,2.6666666666666665,191.5,3240.875,35.64125,57.14375,1.10375,9.69875,0.0,-2.9511860650625,0.631,28.369375,9.69875,5.024172475,27.629,40.975125,49.469812499999996,66.8075,80.36250000000001,95.42,124.2225,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,853.6475,23.666666666666668,21.555555555555557,4.0,3.3333333333333335,2.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.666666666666667,2.8888888888888893,4.0,2.6666666666666665,35.64125,4.666666666666667,0.44444444444444436,0.4666666666666666,0.07555555555555553,1.7433333333333334,0.2711111111111111,0.4083333333333334,0.13444444444444445,1.335,0.13666666666666663,3.078333333333333,0.40777777777777774,3.616666666666667,1.188888888888889,99.8875,0.952420307,"dict_items([('Ru', 3), ('Y', 1.0), ('K', 12)])",1
40_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,350.0,2115.225,1.010270775,0.009338418000000001,6.0,3.0,30.333333333333332,9.11111111111111,60.113705239375,51.942687500000005,1802.4375,6.333333333333333,3.555555555555556,187.375,3518.125,34.6475,62.293749999999996,1.146875,10.079375,0.0,-2.89379386475,0.6401249999999999,28.340625000000003,10.079375,5.113078725,28.0005525,41.892,49.113749999999996,66.74875,81.30000000000001,96.4825,126.285,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.21,40.0,24.666666666666668,1.6666666666666667,1.111111111111111,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.3333333333333335,1.1111111111111112,6.333333333333333,3.555555555555556,34.6475,4.333333333333333,0.44444444444444436,0.3383333333333334,0.09555555555555555,1.61,0.36000000000000004,0.395,0.14333333333333334,1.215,0.2166666666666667,2.8249999999999997,0.5766666666666665,4.283333333333334,1.3555555555555554,104.49375,0.97100589,"dict_items([('Ru', 3), ('Ni', 1.0), ('K', 12)])",1
67_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,350.0,2594.296482,1.048201989,0.008564285999999999,3.0,3.0,31.0,8.666666666666666,60.380230195,52.360600000000005,1677.0625,7.0,4.0,187.25,3407.625,33.8589583333125,55.293749999999996,1.130625,9.428625,0.0,-2.6246485738125003,0.636625,28.298125000000002,9.428625,5.2227286625,27.987774375,42.175312500000004,49.394999999999996,67.1575,81.30000000000001,96.545,127.035,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,784.5025,42.666666666666664,26.444444444444446,1.0,1.3333333333333333,5.666666666666667,3.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,7.0,4.0,33.8589583333125,4.333333333333333,0.44444444444444436,0.33166666666666667,0.10444444444444445,1.5566666666666666,0.3955555555555555,0.38833333333333336,0.14777777777777779,1.1683333333333332,0.24777777777777776,2.7249999999999996,0.6433333333333332,3.9166666666666665,1.1111111111111112,106.0625,0.819644967,"dict_items([('Ru', 3), ('Zn', 1.0), ('K', 12)])",1
40_250_1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,250.0,2393.819095,1.011608624,0.017223474,3.0,3.0,30.333333333333332,9.11111111111111,60.113705239375,51.942687500000005,1802.4375,6.333333333333333,3.555555555555556,187.375,3518.125,34.6475,62.293749999999996,1.146875,10.079375,0.0,-2.89379386475,0.6401249999999999,28.340625000000003,10.079375,5.113078725,28.0005525,41.892,49.113749999999996,66.74875,81.30000000000001,96.4825,126.285,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.21,40.0,24.666666666666668,1.6666666666666667,1.111111111111111,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.3333333333333335,1.1111111111111112,6.333333333333333,3.555555555555556,34.6475,4.333333333333333,0.44444444444444436,0.3383333333333334,0.09555555555555555,1.61,0.36000000000000004,0.395,0.14333333333333334,1.215,0.2166666666666667,2.8249999999999997,0.5766666666666665,4.283333333333334,1.3555555555555554,104.49375,0.187772738,"dict_items([('Ru', 3), ('Ni', 1.0), ('K', 12)])",1
33_250_0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,250.0,2368.054187,0.9613804440000001,0.016174029,7.0,3.0,25.0,12.666666666666666,60.881268280625,49.7934125,1688.5,3.6666666666666665,2.888888888888889,188.4375,3070.0,34.895416666875,55.293749999999996,1.109375,9.516875,0.0,-2.6435405985000004,0.6763125,28.2655625,9.516875,5.1134809125,27.804704375,44.70160625,52.511593749999996,70.824375,86.22250000000001,102.23375,132.7825,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798.8975,42.333333333333336,26.222222222222218,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,34.895416666875,4.0,0.6666666666666666,0.41000000000000003,0.04000000000000001,1.58,0.38000000000000006,0.385,0.15,1.195,0.23,2.775,0.61,3.7000000000000006,1.1333333333333335,108.5625,0.33829378200000004,"dict_items([('Ru', 3), ('Mg', 1.0), ('K', 12)])",1
40_350_1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0,2393.819095,1.011608624,0.004927471,3.0,3.0,30.333333333333332,9.11111111111111,60.113705239375,51.942687500000005,1802.4375,6.333333333333333,3.555555555555556,187.375,3518.125,34.6475,62.293749999999996,1.146875,10.079375,0.0,-2.89379386475,0.6401249999999999,28.340625000000003,10.079375,5.113078725,28.0005525,41.892,49.113749999999996,66.74875,81.30000000000001,96.4825,126.285,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.21,40.0,24.666666666666668,1.6666666666666667,1.111111111111111,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,2.3333333333333335,1.1111111111111112,6.333333333333333,3.555555555555556,34.6475,4.333333333333333,0.44444444444444436,0.3383333333333334,0.09555555555555555,1.61,0.36000000000000004,0.395,0.14333333333333334,1.215,0.2166666666666667,2.8249999999999997,0.5766666666666665,4.283333333333334,1.3555555555555554,104.49375,0.972524391,"dict_items([('Ru', 3), ('Ni', 1.0), ('K', 12)])",1
126_300_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,300.0,2232.935752,1.00177305,0.003694723,3.0,2.0,41.5,2.5,28.1518782625,91.9468875,3819.25,5.5,2.5,179.0,6446.5,19.424999999999997,47.525000000000006,1.465,18.19,0.0,-7.14710822375,0.283,25.9125,18.19,6.5031,13.358,22.5075,45.44775,57.75,69.75,87.0,96.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2001.0,34.0,22.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,6.5,2.5,5.5,2.5,19.424999999999997,5.0,0.0,0.515,0.06499999999999997,1.54,0.08000000000000007,0.3075,0.007500000000000007,1.2325,0.08750000000000002,2.7725,0.16749999999999998,4.300000000000001,1.1,42.15,0.287744553,"dict_items([('Ru', 1), ('Y', 3.0)])",0
125_250_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,250.0,1990.7793579999998,0.857427717,0.005313708,3.0,1.0,39.0,0.0,33.01321288,88.90585,3618.0,3.0,0.0,190.0,4472.0,22.7,29.6,1.22,11.39,0.0,-6.464599775,0.298,26.53,11.39,6.2173,12.224,20.52,60.597,77.0,93.0,116.0,129.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1799.0,12.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,3.0,0.0,22.7,5.0,0.0,0.58,0.0,1.62,0.0,0.3,0.0,1.32,0.0,2.94,0.0,3.2,0.0,17.2,0.038227975,"dict_items([('Y', 4)])",1
73_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,350.0,1963.090452,1.0899898890000002,0.002951873,3.0,3.0,33.666666666666664,9.777777777777779,62.887570635625,53.750600000000006,1706.75,3.6666666666666665,2.888888888888889,191.8125,3125.75,35.819375,55.608124999999994,1.086875,9.451250000000002,0.0,-2.652324429125,0.6315,28.385625000000005,9.451250000000002,4.99151935,27.55438125,42.37325,49.245,66.47,80.22500000000001,94.795,123.80375,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,806.835,22.333333333333332,22.444444444444443,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,35.819375,4.666666666666667,0.44444444444444436,0.4843333333333333,0.0991111111111111,1.8,0.2333333333333333,0.43166666666666664,0.11888888888888888,1.3683333333333334,0.14888888888888885,3.168333333333333,0.37555555555555564,3.35,1.366666666666667,101.025,0.997048127,"dict_items([('Ru', 3), ('Sr', 1.0), ('K', 12)])",1
115_300_0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,300.0,1973.063725,1.0559371929999999,0.034755097,3.0,2.0,34.5,9.5,12.89028944,78.00402249999999,3378.5,7.5,0.5,142.5,9920.0,9.5,50.65,1.875,25.75,0.0,-9.10759941,0.3585,25.189999999999998,25.75,7.397259999999999,16.200000000000003,31.069,25.6,36.2,47.8,59.601499999999994,97.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2063.0,54.0,2.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.5,4.5,0.5,7.5,0.5,9.5,4.5,0.5,0.34,0.11,1.345,0.11499999999999999,0.27749999999999997,0.037500000000000006,1.0675,0.07750000000000001,2.4125,0.1924999999999999,4.925000000000001,0.4750000000000001,62.405,0.23522145,"dict_items([('Ru', 2), ('Mn', 2.0)])",0
34_350_0,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,350.0,2304.825,1.053984576,0.016502588000000002,6.0,3.0,25.0,12.666666666666666,61.484669448750005,44.9956,1497.25,3.6666666666666665,2.888888888888889,188.125,2405.5,34.968333333749996,48.9625,1.05375,7.635000000000001,0.0,-2.16526801975,0.725375,28.316125000000003,7.635000000000001,5.13133935,27.69690875,47.9312125,59.3406875,79.65375,97.89500000000001,116.2975,149.405,0.6666666666666666,0.4444444444444445,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,693.6475,42.333333333333336,26.222222222222218,1.0,1.3333333333333333,2.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,1.6666666666666667,1.5555555555555556,3.6666666666666665,2.888888888888889,34.968333333749996,4.0,0.6666666666666666,0.41000000000000003,0.04000000000000001,1.58,0.38000000000000006,0.385,0.15,1.195,0.23,2.775,0.61,3.7000000000000006,1.1333333333333335,111.0,0.9159837190000001,"dict_items([('Ru', 2), ('Mg', 2.0), ('K', 12)])",1
61_250_0,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,250.0,2271.047228,1.027874564,0.01996584,3.0,3.0,28.0,10.666666666666666,60.992956894375006,51.084094500000006,1797.25,4.0,2.6666666666666665,190.25,3147.9375,35.335,56.425,1.1125,9.868125000000001,0.0,-2.93999314725,0.647875,28.306250000000002,9.868125000000001,5.04568435,27.664985625,41.23991625,50.2755875,67.723125,81.46750000000002,96.795,126.04124999999999,0.3333333333333333,0.4444444444444445,0.6666666666666666,0.4444444444444445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.585,23.333333333333332,21.777777777777775,4.0,3.3333333333333335,2.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4444444444444445,1.3333333333333333,0.4444444444444444,4.666666666666667,2.8888888888888893,4.0,2.6666666666666665,35.335,4.333333333333333,0.44444444444444436,0.37666666666666665,0.04888888888888889,1.7133333333333336,0.29111111111111115,0.4116666666666666,0.1322222222222222,1.3016666666666667,0.15888888888888894,3.015,0.45,3.6333333333333333,1.1777777777777778,99.8,0.534615445,"dict_items([('Ru', 3), ('Sc', 1.0), ('K', 12)])",1
