,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
542,0.11228036880493164,0.0016661485036214192,0.6295457890010427,0.6330767363331079,mae,3,auto,20,0.1,5,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 3, 'criterion': 'mae'}",90,0.605411857904925,0.6374250591854727,0.6851029050361194,0.6372447904823662,0.5981226040620842,0.624560359331485,0.011141072270310618,0.00047159529765035196,0.03939736168829549,0.006022437608735012
543,0.20690091451009116,0.009662707646687826,-0.23280014780620237,-0.22289996717733884,mae,5,log2,50,0.4,5,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'mae'}",887,-0.1898980551837992,-0.22347987677851222,-0.15083119149881763,-0.20560820781633615,-0.35767119673599024,-0.23961181693716815,0.0063734768316822355,0.0009408300704986406,0.08972602411476223,0.013887970326142744
544,0.4158016840616862,0.01832421620686849,-0.1483058748119345,-0.13868594175143123,mae,10,log2,20,0.1,3,5,400,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'mae'}",530,-0.0899781268783264,-0.11909057440445503,-0.08690391050154989,-0.13805040533496826,-0.2680355870559272,-0.1589168455148704,0.004241434050944317,0.00047148290609263344,0.08467099344759804,0.0162652164150489
545,0.45530064900716144,0.021442492802937824,-0.1585762489707573,-0.14928640718190533,mae,10,log2,,0.1,3,5,400,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'mae'}",545,-0.12237536994054078,-0.15340550105144812,-0.08102028725326083,-0.13197709875037855,-0.27233308971847037,-0.16247662174388933,0.00329644004522641,0.003958294274196888,0.08219093554520211,0.01278750500651585
546,0.4034738540649414,0.010330438613891602,0.4837927118650715,0.5706303713108142,mae,5,0.1,20,0,2,10,200,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 0.1, 'max_depth': 5, 'criterion': 'mae'}",208,0.4894241866021249,0.5836331505438075,0.4673691227744106,0.5772286709664041,0.49458482621867916,0.5510292924222309,0.011890711294296672,0.0004696870616583736,0.011802789480376948,0.014104516058381044
547,0.39081454277038574,0.018989960352579754,-0.23280014780619354,-0.22289996717733004,mae,,0.01,50,0.4,1,10,400,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 0.01, 'max_depth': None, 'criterion': 'mae'}",642,-0.18989805518379943,-0.22347987677851266,-0.1508311914988063,-0.20560820781632194,-0.3576711967359749,-0.2396118169371555,0.007344530362969063,0.000816540167766277,0.08972602411475855,0.013887970326143572
548,0.0383154551188151,0.0019989013671875,0.30445940138356,0.4168320709006376,mae,5,log2,,0,1,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'log2', 'max_depth': 5, 'criterion': 'mae'}",320,0.19770468206553682,0.34428404840345694,0.34523154521914945,0.47331241676855973,0.37044197686599356,0.43289974752989613,0.0020542818690988877,1.215700987241932e-06,0.07618538371830245,0.05388696586335128
549,0.032318115234375,0.0013327598571777344,-0.2328001478061999,-0.2228999671773356,mae,5,0.05,5,0.4,3,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 0.05, 'max_depth': 5, 'criterion': 'mae'}",700,-0.18989805518379277,-0.22347987677850556,-0.1508311914988114,-0.20560820781632883,-0.35767119673599557,-0.23961181693717234,0.0030892595956315944,0.0004717075687024718,0.08972602411476763,0.013887970326147374
550,0.03864804903666178,0.0019991397857666016,0.04866567619385474,0.06043679140263195,mae,3,0.2,,0.1,1,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 0.2, 'max_depth': 3, 'criterion': 'mae'}",383,0.151327968836783,0.1374752323921392,0.08152548609616173,0.03889764809480645,-0.08685642635138047,0.0049374937209502034,0.0016987862810799188,0.0,0.09997591996042389,0.05621099574427517
551,0.05330880482991537,0.001998424530029297,0.48982820746533773,0.5496966736235669,mae,,sqrt,20,0,5,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'mae'}",203,0.4506824090662147,0.5224552033397426,0.4773037485389071,0.5698840269297946,0.5414984647908914,0.5567507906011635,0.010073045989839099,5.150429962800233e-07,0.03811854796024966,0.019994895207431987
