,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.14487576484680176,0.10854848225911458,-0.11472318183023364,-0.0181974933629024,5,sqrt,50,0.1,2,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 5}",807,-0.05872600478088952,-0.0006250532207363602,-0.0002536062170594988,-0.00011706792477816919,-0.28837457142238976,-0.05385035894319267,0.01132878470367645,0.0035986852486482304,0.12406229586663177,0.025211235991516593
11,0.12850356101989746,0.10899511973063152,-0.1269225493663499,-0.019333819597760222,,sqrt,,0.4,5,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': None}",943,-0.11258788888716587,-0.005224309771132862,-0.00866581685716672,-0.009326595301231144,-0.26219533758888436,-0.04345055372091666,0.0049504002425230995,0.0005561384549580814,0.10393493793055116,0.017135145855188532
12,0.13788946469624838,0.10703349113464355,-0.08245453233748631,-0.007754930434203204,3,auto,,0.1,3,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 3}",355,-0.055485242326792195,-0.001029055266889678,-0.0028643523506612922,-0.003316847348254548,-0.19106091925795554,-0.018918888687465385,0.003865934125610364,0.0033225369912543673,0.07912322630143456,0.007949170651178
13,0.21353737513224283,0.11161033312479655,-0.11392561177035271,-0.012534824284702095,5,sqrt,20,0.4,5,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5}",780,-0.11558493761180233,-0.0059151418130258815,-0.0005719030326649666,-0.0008081068146208459,-0.22797483714582278,-0.030881224226459558,0.007365021310937771,0.0031528128079404876,0.0927858116205235,0.013139336480860873
14,0.41785136858622235,0.10720054308573405,-0.10994784988183999,-0.012987976270304161,5,auto,50,0.4,3,2,50,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 5}",680,-0.08436443437747965,-0.0006362108613642281,-0.00011075866737098039,-0.00023213760353768542,-0.2480304412485863,-0.03809558034601057,0.05757629540137556,0.0018478395615064477,0.10275948443833391,0.01775452347274246
15,0.2526332537333171,0.10938064257303874,-0.11045375930076959,-0.012753616615948612,,auto,,0.4,3,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': None}",694,-0.0905180174423954,-0.001302099562392911,-0.0005214494317338225,-0.0007487908567778145,-0.2429069048276471,-0.03620995942867511,0.009272530497218136,5.399477561779984e-06,0.09989421682763112,0.016587677177994448
16,0.1661363442738851,0.10997239748636882,-0.11837239183273311,-0.013644741215785405,10,sqrt,20,0.4,2,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10}",869,-0.12334172882435457,-0.007854040071578972,-1.6810352994056643e-06,-1.2896148885888081e-05,-0.2341875660470003,-0.033067287426891356,0.005265758678998105,0.002106857254597873,0.09561056589858936,0.014101946922228064
17,1.8501334190368652,0.1038808027903239,0.5401351886889803,0.867342692894935,10,auto,20,0,5,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 10}",69,0.4906831457786118,0.8848238811999137,0.5877714588147203,0.8591259728397236,0.5416432361270599,0.8580782246451677,0.04474399634481646,0.000909955907558589,0.03976395355101014,0.012368465344991742
18,0.19127432505289713,0.1053451697031657,-0.11779967047263154,-0.014211282561660857,3,sqrt,50,0.4,3,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 3}",860,-0.10651229472901093,-0.003931193520694709,-7.824423905455902e-06,-5.812541113336955e-05,-0.24950791526940772,-0.038644528753154495,0.008352654646996848,0.0029969418742581567,0.10210730899355049,0.017349117244323586
19,0.33710400263468426,0.10710557301839192,0.5129004658229088,0.8924756853030807,10,auto,20,0,2,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 10}",100,0.48278518794960185,0.9021051302110498,0.5286146988566658,0.8889180548541225,0.5273930341355031,0.8864038708440702,0.005542009370352071,0.001755667862461143,0.02133734975206376,0.006885973048442142
20,0.19782598813374838,0.10938064257303874,-0.1122981685491833,-0.013110286010795743,5,sqrt,5,0.1,1,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 5}",741,-0.09528700636429255,-0.0019580961727001522,-0.000692355742632822,-0.0009480064412525913,-0.24349444258111008,-0.036424755418434485,0.014789813046304438,4.44053492377567e-06,0.09979122616189856,0.016490975979530663
21,0.39513572057088214,0.10797429084777832,-0.12142710770369856,-0.015970439134092018,10,auto,5,0.1,1,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 10}",906,-0.10074720109643831,-0.0028465009944327324,-1.146956349162842e-05,-2.3472648837952192e-06,-0.266359063133929,-0.04506246914295953,0.01084700833477015,0.003304671295389281,0.10965027029524636,0.020603914840582483
22,0.17969934145609537,0.10937786102294922,0.18308527671206715,0.43375746581104013,,sqrt,5,0,1,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None}",303,0.20678800608585945,0.4033542859391823,0.23507268067225628,0.4288172103752059,0.10597299183523146,0.46910090111873215,0.006389032893814846,3.834514008145275e-06,0.05528264440964326,0.02706731047740577
23,0.3497120539347331,0.11303869883219402,0.5487346270299632,0.9014254273490264,,auto,50,0,3,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': None}",51,0.42331444704180415,0.892432031364804,0.607522461876367,0.9237464632564494,0.6158877893426074,0.8880977874258256,0.018708018925088304,0.003236764063725767,0.0889042975084142,0.015882231174407777
24,0.1360940933227539,0.1117396354675293,-0.12753472098228189,-0.016618945133381285,,auto,,0.1,5,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': None}",947,-0.13748846784548485,-0.011897000398390478,-0.0001917503221400274,-7.696671240742248e-05,-0.2474562623893888,-0.03788286828934595,0.0034622597207364884,0.005334647160797878,0.1011277908451535,0.015791223724409314
25,0.2626381715138753,0.10979294776916504,-0.08378346548421893,-0.005711233939384404,10,auto,,0.1,2,2,25,"{'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 10}",359,-0.07061634058991606,-3.310166016845528e-07,-0.0005855543242441197,-0.0008240766586318227,-0.18207806785505976,-0.016309294142919706,0.01107872488655294,0.0010953476966056933,0.07463238524740029,0.007501502039769989
26,0.2967313925425212,0.10950144131978352,0.29445984205663933,0.5788804487621145,,sqrt,20,0,3,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': None}",215,0.3349920068799763,0.5671228267655494,0.3780421188862799,0.6145839759914576,0.1680250426404758,0.5549345435293365,0.005207660291658623,0.00516285225638556,0.09036706003204484,0.02573188624416372
27,0.1299586296081543,0.10831546783447266,-0.1468110523392349,-0.02600577209189329,10,sqrt,,0.4,5,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 10}",992,-0.2021439820711468,-0.036606313223046305,-0.008486176766801856,-0.009142955293589328,-0.23193103151719296,-0.03226804775904424,0.007552189350049077,0.0024487287820805954,0.09923179178247422,0.012054627868966895
28,0.1678339640299479,0.11283667882283528,-0.1048046274047874,-0.010130215009626298,10,sqrt,20,0.4,5,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10}",557,-0.09652380063960253,-0.002146887677757281,-5.615528464453234e-07,-3.143406881012112e-05,-0.2202040224770614,-0.02821232328231149,0.008308956542595392,0.0048930246784079125,0.09003231795699206,0.012815115181735842
29,0.1341563860575358,0.10810184478759766,0.36173703945477026,0.6991306580183103,,sqrt,50,0,1,2,10,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': None}",182,0.3538234979921143,0.7118983848946826,0.34368354926889055,0.6825458021281459,0.3881934945542357,0.7029477870321026,0.006641639192680784,0.0018032114391901654,0.01900509612601559,0.012283359589231503
