,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
59,1.4759403864542644,0.040033817291259766,0.4978840467092944,0.9180406890565526,False,2,6,500,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 500}",58,0.47761187387258675,0.9315770739739689,0.6621088483850834,0.8921670230186707,0.35157153870891666,0.9303779701770177,0.06680941975059794,0.02335222015019001,0.1274162073659425,0.018301992754139153
60,0.03202716509501139,0.0008340676625569662,0.517388190602142,0.9005451646956151,False,3,2,10,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 10}",49,0.49751072087481324,0.9149470794036364,0.667559622047938,0.8693546927975826,0.3849582622981261,0.917333721885626,0.005662569607847086,0.00023591004038292195,0.1160728183212476,0.022076505890511314
61,0.13544662793477377,0.0025020440419514975,0.531121722439511,0.900545174342036,False,3,2,50,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}",39,0.5121584522859177,0.914947108342899,0.6597241697189278,0.8693546927975826,0.41968518175424757,0.917333721885626,0.006022024662725696,0.00040860805230128383,0.09878155951080515,0.022076512183491045
62,0.2747361660003662,0.004837433497111003,0.5181882440218119,0.9005451742425882,False,3,2,100,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",47,0.5046329033021177,0.9149471080445561,0.6493481976445483,0.8693546927975826,0.3986556866449491,0.917333721885626,0.022590160476396035,0.00023579756846894847,0.1026551343308486,0.022076512118614933
63,1.322095235188802,0.02285170555114746,0.525392035017804,0.9005451695844608,False,3,2,500,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 500}",40,0.5067285440449751,0.914947094070174,0.6427347636044267,0.8693546927975826,0.4250951049841116,0.917333721885626,0.05876083523655239,0.0006240741304117344,0.0897119028279423,0.022076509079818563
64,0.02568840980529785,0.0010013580322265625,0.5077886992770676,0.9005451646956151,False,3,4,10,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 10}",55,0.48958065148176355,0.9149470794036364,0.666521454567104,0.8693546927975826,0.3649603080529133,0.917333721885626,0.0012482770475233961,1.9466795466607238e-07,0.12361906149095662,0.022076505890511314
65,0.12810468673706055,0.00250244140625,0.5334545917479399,0.9005451695685492,False,3,4,50,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 50}",38,0.5015842424042336,0.9149470940224391,0.6620118910590095,0.8693546927975826,0.43518260981389834,0.917333721885626,0.004550294591884958,1.9466795466607238e-07,0.09520241955764598,0.02207650906943838
66,0.2588798999786377,0.004670778910319011,0.5228580007347243,0.900545167156944,False,3,4,100,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",42,0.5048849337965058,0.9149470867876235,0.6365098780658424,0.8693546927975826,0.4256106852534166,0.917333721885626,0.017362167834224864,0.0004721570949180422,0.08692170582469615,0.02207650749619365
67,1.2948978741963704,0.023519118626912434,0.5237212537999746,0.900545171031424,False,3,4,500,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 500}",41,0.5049634253451403,0.9149470984110635,0.6419116927517655,0.8693546927975826,0.42265860050798587,0.917333721885626,0.04466646322420583,0.001780857840850172,0.09037235539306752,0.02207651002376561
68,0.02585434913635254,0.0008343855539957682,0.544358174849692,0.9005451870713336,False,3,6,10,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 10}",37,0.5197423816626323,0.914947146530792,0.6707050649225751,0.8693546927975826,0.4409593550641009,0.917333721885626,0.0010286045649636616,0.0002357978898936942,0.09527989079253489,0.022076520487639396
69,0.13260650634765625,0.003169457117716471,0.5196861575242964,0.9005451695685492,False,3,6,50,"{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 50}",46,0.501936102221711,0.9149470940224391,0.6371789533077006,0.8693546927975826,0.41830829015034915,0.917333721885626,0.004023946907672787,0.0006239679270829951,0.0901153112974552,0.02207650906943838
