,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
585,0.043535073598225914,0.0003333091735839844,0.6684926014235795,0.8737710851507509,friedman_mse,0.1,huber,5,auto,,0.1,5,2,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': 5, 'loss': 'huber', 'learning_rate': 0.1, 'criterion': 'friedman_mse'}",263,0.689969561879306,0.8814392213053843,0.6969684154961304,0.8626353635997611,0.6203453488662037,0.8772386705471069,0.0014727176980026406,0.00023568549845094333,0.03479378719749181,0.008058716916651932
586,2.7588888804117837,0.0005006790161132812,0.6056576237317925,0.7720866194696386,mae,0.1,lad,5,auto,20,0.1,2,5,500,1,"{'subsample': 1, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 5, 'loss': 'lad', 'learning_rate': 0.1, 'criterion': 'mae'}",403,0.6664475382904023,0.7330995609062387,0.6170012978144161,0.7686565326923583,0.5361312732342183,0.8145037648103189,0.08208547577191969,1.9466795466607238e-07,0.05394488215942973,0.03332151682010712
587,0.13794390360514322,0.0005009174346923828,0.5827776117147017,0.7414339213509208,mae,0.05,lad,5,auto,5,0,2,10,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 5, 'loss': 'lad', 'learning_rate': 0.05, 'criterion': 'mae'}",438,0.6143892791769641,0.7561023349708818,0.6421204812805532,0.7307703096802745,0.49511058807314595,0.7374291194016064,0.0031722441370854114,6.743495761743046e-07,0.06413613924717039,0.010722459460432161
588,0.1314393679300944,0.0015010833740234375,0.7353846781129377,0.9834073199606479,friedman_mse,0.05,ls,3,sqrt,50,0,3,2,500,1,"{'subsample': 1, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'ls', 'learning_rate': 0.05, 'criterion': 'friedman_mse'}",50,0.7149541418999683,0.9804606377825619,0.8272159208477502,0.9839396092710521,0.666564720019595,0.9858217128283295,0.0006251361311634606,1.9466795466607238e-07,0.06731579672095589,0.0022207776932216257
589,0.050707101821899414,0.0003337860107421875,-0.10507231255896099,-0.03700138767083579,mae,0.05,ls,3,auto,5,0.4,5,10,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 3, 'loss': 'ls', 'learning_rate': 0.05, 'criterion': 'mae'}",750,-0.05189177437518122,-0.006267487659732174,-0.08574839094113407,-0.04407687661797732,-0.17495612923520842,-0.060659798734797876,0.0018868302045149338,0.00023602267277963394,0.052174042282822804,0.022762216996630183
590,0.012843449910481771,0.00033410390218098957,0.0644792588683786,0.14223252098445868,mae,0.1,ls,3,sqrt,20,0.1,5,2,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'ls', 'learning_rate': 0.1, 'criterion': 'mae'}",693,0.07748961266892285,0.12373889434503604,0.07545222350458802,0.1129690939090574,0.04136280736307385,0.18998957469928257,0.00023591196800538467,0.0002362478566819079,0.01666996981097181,0.03405436129678677
591,0.03719647725423177,0.000333706537882487,0.5405742062640291,0.6954977671731474,friedman_mse,0.05,huber,,auto,5,0.4,3,5,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': None, 'loss': 'huber', 'learning_rate': 0.05, 'criterion': 'friedman_mse'}",478,0.6043043501520731,0.7178754299459014,0.5669438895101221,0.6880024001541358,0.4537309993877526,0.6806154714194049,0.0024962753621446923,0.00023596617593769876,0.06435868971756546,0.01610820748172234
592,0.13762664794921875,0.0003177324930826823,-0.6635397505673969,-0.46884207034947045,friedman_mse,0.2,quantile,,auto,20,0,3,2,100,1,"{'subsample': 1, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': None, 'loss': 'quantile', 'learning_rate': 0.2, 'criterion': 'friedman_mse'}",819,0.6339368434975361,0.7782141061409582,-1.2865700157877429,-1.0956319992891954,-1.3136085012609748,-1.0891083179001741,0.14969647275441714,0.000225512582145669,0.9090398690009868,0.8818059008258419
593,0.04903992017110189,0.0005003611246744791,-0.9171629181911422,-0.8446402928498916,friedman_mse,0.05,quantile,,sqrt,5,0,5,2,100,1,"{'subsample': 1, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'quantile', 'learning_rate': 0.05, 'criterion': 'friedman_mse'}",884,-0.13644352815958993,-0.3491805613603054,-1.2865700157877429,-1.0956319992891954,-1.3136085012609748,-1.0891083179001741,0.023708266214967393,1.1239159602905075e-07,0.5470601749385844,0.35035305883305395
594,0.48622481028238934,0.0005009174346923828,0.37908932051936495,0.4289718691224838,mae,0.2,lad,,auto,50,0.4,1,2,100,1,"{'subsample': 1, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': None, 'loss': 'lad', 'learning_rate': 0.2, 'criterion': 'mae'}",564,0.5020617578801743,0.40593998045856383,0.4766586791095237,0.4874270085304968,0.16651891478349212,0.39354861837839084,0.011906557679602539,5.840038639982171e-07,0.15344886590370638,0.04164243793662231
